index;x;y;z
392;0.348236;1.179428;-0.271179
393;0.511887;1.365082;-0.301926
394;0.276062;1.326675;-0.520493
395;0.026810;1.207977;-0.351837
396;-0.188156;1.291809;-0.026794
397;-0.725494;1.773331;0.102386
398;-0.339752;1.213470;0.027802
399;-0.093307;1.077667;-0.251328
400;0.053375;0.979324;-0.040451
401;-0.092133;0.784760;-0.027344
402;-0.212646;0.480789;0.045258
403;-0.333511;0.251068;0.132965
404;-0.228058;0.161667;0.090454
405;-0.118820;0.305420;-0.197540
406;0.259995;0.812363;-0.967087
407;0.381607;2.019913;-1.011185
408;-0.343597;1.408539;-0.903778
409;0.229752;0.537247;-0.674225
410;-0.130920;0.280670;0.465881
411;-0.873245;2.344879;-1.250000
412;0.282959;1.670731;0.751297
413;-0.796524;-0.224976;0.324203
414;-0.091934;0.515198;0.249466
415;0.153885;2.049484;-0.147873
416;-0.042023;1.068237;-0.056519
417;-0.169205;0.616791;0.064056
418;0.018600;0.836105;-0.032013
419;-0.035706;1.082626;-0.049362
420;-0.139755;0.983200;-0.090027
421;-0.049759;0.872818;0.036835
422;0.127838;0.909637;0.004913
423;0.150925;0.965775;-0.181213
424;-0.013306;1.316071;-0.257538
425;0.217804;1.346329;-0.249084
426;0.272507;1.390411;-0.417694
427;0.330246;1.245377;-0.278641
428;0.106842;1.236282;0.029755
429;-0.459656;1.669724;0.016632
430;-0.492722;1.368607;0.230667
431;-0.029816;1.109894;-0.014038
432;-0.045456;1.141327;-0.197510
433;-0.089569;1.030334;-0.017792
434;-0.169418;0.715302;0.034912
435;-0.180679;0.507172;0.087677
436;-0.269608;0.318954;0.110580
437;-0.165619;0.248810;0.026016
438;-0.094452;0.212738;-0.328690
439;0.296844;0.745087;-0.977158
440;0.068192;1.791183;-1.004517
441;-0.091278;1.382019;-0.734818
442;-0.095963;0.711975;-0.376022
443;-0.898193;1.003769;-0.692902
444;0.640305;1.883881;0.892624
445;-0.261963;-0.109299;0.056152
446;-0.236023;0.543396;0.140457
447;-0.104889;2.251846;-0.187180
448;-0.123749;0.958023;-0.027618
449;-0.214615;0.634201;-0.008072
450;0.138672;0.824890;-0.057999
451;0.074249;0.969955;-0.078629
452;-0.152588;1.038544;-0.087845
453;-0.098297;0.995972;-0.056320
454;0.020172;0.980408;-0.090790
455;0.060486;0.920013;-0.178955
456;0.102432;1.076660;-0.208008
457;0.598175;1.339661;-0.156128
458;0.510239;1.386398;-0.414246
459;0.268829;1.158691;-0.538940
460;-0.122391;1.317566;0.026581
461;-0.759140;1.820633;0.174286
462;-0.339935;1.348816;0.150162
463;-0.282303;1.045151;-0.086914
464;-0.022858;1.002090;-0.107117
465;-0.060699;0.972504;-0.100555
466;-0.192871;0.663193;-0.005722
467;-0.216476;0.332901;0.137711
468;-0.273804;0.189316;0.221542
469;-0.252441;0.305710;0.029907
470;-0.184784;0.520691;-0.349167
471;0.403488;1.263046;-1.309753
472;0.365280;1.788620;-0.711700
473;-0.023499;0.891418;-0.899231
474;-0.312195;0.869873;-0.333557
475;-0.314514;1.941788;-0.904556
476;0.249084;0.882370;1.201477
477;-0.494003;-0.318115;-0.175171
478;-0.273392;1.093521;0.229691
479;0.004517;1.682739;-0.146149
480;-0.095016;0.751511;-0.036316
481;0.045349;0.882782;0.050186
482;0.181793;0.962112;-0.041733
483;0.016144;0.956604;-0.053986
484;-0.061066;0.984207;-0.015213
485;-0.047043;1.003372;-0.092926
486;-0.057068;1.017044;-0.113815
487;-0.074417;0.948227;0.004456
488;0.019302;0.846588;0.146378
489;0.021866;0.973007;-0.031281
490;0.418640;1.407455;-0.228287
491;0.373825;1.486984;-0.397446
492;0.289047;1.356903;-0.402069
493;0.092041;1.260452;-0.505676
494;0.001953;1.349777;0.322433
495;-0.700012;1.782089;0.171463
496;-0.205429;1.136353;0.052780
497;0.000885;0.982880;-0.176956
498;0.050278;0.913803;0.003296
499;-0.125961;0.719940;0.001495
500;-0.206482;0.492493;0.012833
501;-0.290604;0.328918;0.091766
502;-0.249283;0.347977;0.087524
503;-0.111649;0.483231;-0.087479
504;0.036652;0.661652;-0.565933
505;0.301788;1.224731;-1.020477
506;0.204575;1.661316;-1.046967
507;0.097641;1.021057;-0.653519
508;-0.224365;0.659302;-0.289749
509;-0.117645;1.133942;-0.566696
510;-0.345367;1.960999;0.292618
511;-0.236496;-0.021347;0.297241
512;-0.116760;0.744171;0.300064
513;0.083878;1.763672;-0.037811
514;0.051620;1.091156;0.042816
515;-0.256363;0.754593;-0.000610
516;-0.020782;0.769714;-0.047333
517;0.037979;0.921814;-0.073761
518;-0.134293;1.103104;-0.085587
519;-0.212021;1.003860;-0.130920
520;0.001236;0.909744;0.089005
521;0.136398;0.883987;0.113525
522;0.082550;0.656189;-0.053101
523;0.097977;1.347260;-0.157181
524;0.384552;1.572113;-0.341629
525;0.019821;1.593094;-0.370499
526;0.005447;1.268494;-0.353592
527;0.128815;1.134476;-0.069321
528;-0.328018;1.743286;0.134949
529;-0.468613;1.319763;0.356400
530;0.001480;1.024826;-0.121475
531;0.000320;0.915894;0.008194
532;-0.064102;0.780869;-0.032120
533;-0.141739;0.594772;0.036636
534;-0.220657;0.360153;0.109299
535;-0.392014;0.232300;0.148987
536;-0.183563;0.308395;0.062195
537;0.019547;0.495453;-0.241714
538;0.349213;1.051056;-1.264542
539;0.525360;2.033340;-0.953629
540;-0.025070;1.425323;-0.770020
541;-0.377487;1.023117;-0.170212
542;-0.976257;1.329117;-0.615356
543;0.055222;1.037643;0.791153
544;-0.062531;-0.138412;0.386398
545;-0.200516;0.986588;0.127121
546;0.169434;1.842957;-0.104553
547;-0.053268;0.853638;-0.070801
548;-0.101135;0.736771;-0.010361
549;0.080566;0.858551;-0.038254
550;-0.018280;0.956696;-0.031723
551;-0.058624;1.022064;-0.061951
552;-0.028290;0.994568;-0.012344
553;0.067215;0.973404;0.095123
554;0.153793;0.699341;-0.074448
555;0.189529;1.014374;-0.195221
