index;x;y;z
676;0.289978;0.941772;0.163635
677;-0.192780;0.844086;-0.054855
678;0.063965;0.900284;0.123016
679;0.082779;0.972977;0.131607
680;-0.013504;0.923874;0.115631
681;0.121826;0.917755;0.154510
682;0.103882;1.136963;0.074219
683;0.060028;1.068619;0.139191
684;0.093399;1.079880;0.246399
685;0.159424;0.994507;0.263184
686;0.144363;1.197632;0.062515
687;0.236542;1.003769;0.045288
688;0.287781;0.830933;0.005554
689;0.051895;1.340469;-0.001465
690;-0.588684;1.752014;-0.079239
691;-0.159958;1.322098;0.051514
692;0.186600;0.939651;-0.155396
693;0.109802;0.862000;-0.058777
694;-0.046967;0.869064;-0.067505
695;-0.030563;0.732407;-0.129578
696;-0.073517;0.633087;0.016190
697;-0.133820;0.604996;0.024033
698;-0.042694;0.626862;-0.140060
699;0.088364;0.696945;-0.265533
700;0.454910;0.822678;-0.426788
701;0.675262;1.230667;-0.324738
702;0.756607;1.616013;-0.771332
703;0.717194;0.744949;-0.244324
704;-0.292419;0.762070;0.178955
705;-0.809601;1.968735;-0.459961
706;0.584732;1.457367;-0.234177
707;0.052185;0.485733;0.382217
708;-0.527634;0.440414;0.304626
709;0.182724;1.134186;0.239532
710;0.333191;1.107849;0.167099
711;-0.205063;0.912720;-0.061752
712;-0.025681;0.868073;0.099167
713;0.189850;0.909805;0.066040
714;0.037048;0.850662;0.171463
715;0.133835;0.904343;0.103760
716;0.096481;1.069183;0.113678
717;0.046768;1.152374;0.118805
718;0.133011;1.080673;0.194183
719;0.136505;1.014709;0.264313
720;0.180893;1.231842;0.120270
721;0.243622;1.183548;0.110168
722;0.300690;0.907898;0.051132
723;0.118866;1.240005;-0.035950
724;-0.462189;1.460663;-0.062195
725;-0.278366;1.259003;0.095963
726;0.265427;1.004486;-0.171875
727;0.141785;0.921082;-0.040146
728;0.032196;0.965698;-0.004471
729;-0.047256;0.770950;-0.128922
730;-0.078964;0.668793;-0.019653
731;-0.096069;0.617599;0.006165
732;-0.087769;0.611374;-0.136154
733;0.006332;0.709106;-0.244568
734;0.338501;0.818283;-0.457855
735;0.607529;1.022430;-0.439148
736;0.646210;1.270111;-0.430725
737;0.724045;1.361588;-0.703796
738;0.446289;0.408600;0.329468
739;-0.678101;0.778122;0.083481
740;-0.596298;2.161087;-0.956818
741;0.799515;1.395828;0.477371
742;-0.270187;0.356827;0.489471
743;-0.436523;0.686905;0.307602
744;0.418152;1.190094;0.247070
745;0.053391;1.035553;0.133453
746;-0.250214;0.885605;-0.056076
747;0.063675;0.883698;0.079453
748;0.118637;0.897522;0.093033
749;0.082565;0.846069;0.164352
750;0.229401;0.941711;0.155029
751;0.094101;1.162018;0.090057
752;0.041977;1.140884;0.117722
753;-0.000275;1.130707;0.199173
754;0.282455;1.124359;0.265991
755;0.283615;1.285339;0.059067
756;0.341141;1.062790;0.016602
757;0.269348;0.872894;0.014389
758;-0.017181;1.341705;-0.054413
759;-0.540756;1.453995;0.040161
760;-0.061203;1.190109;-0.045273
761;0.194550;1.016525;-0.061844
762;0.081848;0.896362;-0.009995
763;-0.048386;0.834488;-0.083527
764;-0.081940;0.712494;-0.099014
765;-0.137405;0.647369;0.067703
766;-0.170898;0.598755;-0.005478
767;-0.024460;0.620621;-0.220947
768;0.214523;0.769974;-0.472061
769;0.578888;0.983917;-0.460358
770;0.709000;1.353836;-0.393509
771;0.791489;1.501389;-0.872421
772;0.229553;1.032013;0.165421
773;-0.785461;1.642548;-0.304977
774;0.006454;0.902786;-0.071533
775;-0.053864;0.443954;0.276398
776;-0.212006;0.731628;0.273407
777;0.354111;1.240768;0.147842
778;0.258667;0.983887;0.117218
779;-0.226959;0.799988;0.068741
780;-0.035065;0.879807;-0.082565
781;0.236801;0.960007;0.143524
782;0.124832;0.849762;0.134369
783;0.165710;0.908279;0.072571
