index;x;y;z
449;-0.051178;0.333755;-0.196655
450;-0.034164;0.375320;-0.256485
451;0.017899;0.904434;-0.637039
452;0.231888;1.908005;-0.584290
453;-0.355423;1.286713;-0.915939
454;-0.474045;0.501068;-0.615372
455;-0.480179;1.289764;0.305038
456;-0.467239;0.902618;-0.455276
457;-0.184875;1.035172;-0.098022
458;0.014633;0.915268;0.051376
459;-0.088470;0.976181;-0.004089
460;-0.223175;0.978302;-0.299301
461;-0.266235;0.821869;-0.134995
462;-0.335297;0.657745;0.003296
463;-0.241104;0.837723;-0.076096
464;-0.071915;0.953964;-0.124222
465;-0.224747;0.905563;-0.233917
466;-0.223389;0.829453;-0.145401
467;-0.193176;0.901550;-0.189178
468;-0.080841;0.962189;-0.218765
469;-0.057220;1.032379;-0.206284
470;0.053543;1.152069;-0.271149
471;0.032425;1.442139;-0.037430
472;-0.144272;1.515152;-0.029266
473;-0.467773;1.084442;-0.118332
474;-1.011780;0.977921;-0.195175
475;-0.709961;1.052399;0.493500
476;-0.187881;1.140945;-0.846756
477;0.052002;1.204193;-0.243195
478;0.101700;0.972382;-0.126694
479;-0.081848;0.670914;-0.100433
480;-0.207596;0.629791;-0.187088
481;-0.220428;0.655762;-0.264999
482;-0.119446;0.566605;-0.206924
483;-0.238403;0.524750;-0.236710
484;-0.197937;0.658096;-0.239838
485;0.000076;1.089355;-0.630981
486;-0.078827;1.417618;-0.765945
487;-0.052887;0.984818;-0.477676
488;0.076080;0.539795;-0.407379
489;-0.006027;1.110367;-0.158676
490;-0.741379;1.820572;-0.058121
491;-0.592682;0.921310;-0.516998
492;-0.465286;0.539047;-0.015076
493;-0.212326;0.677689;0.331390
494;0.011673;1.603806;-0.389404
495;0.331039;1.080734;-0.311890
496;-0.065613;0.679657;0.015625
497;-0.413406;0.615860;-0.080353
498;-0.229294;0.933350;-0.221481
499;-0.180420;0.860733;-0.128693
500;-0.334274;0.835907;-0.050766
501;-0.290283;0.982605;-0.174347
502;-0.069809;0.911697;-0.012024
503;-0.019394;1.008667;-0.212631
504;0.081757;1.159058;-0.218445
505;0.031815;1.216476;-0.194855
506;-0.081573;1.350342;-0.127396
507;-0.251511;1.308472;-0.118805
508;-0.387329;0.950302;-0.125992
509;-0.706909;1.080460;0.125473
510;-0.659088;1.131821;0.129562
511;-0.420166;0.972000;-0.387238
512;-0.334213;1.033417;-0.201660
513;0.014069;0.942184;-0.117279
514;-0.084641;0.873352;-0.301315
515;-0.223999;0.742706;-0.429810
516;-0.115082;0.648544;-0.123367
517;-0.075607;0.470001;-0.132706
518;-0.114517;0.502777;-0.196487
519;-0.121124;0.566879;-0.355438
520;-0.043182;1.001083;-0.719467
521;0.130997;1.585007;-0.406036
522;-0.123032;1.117538;-0.622101
523;0.007523;0.665085;-0.623734
524;-0.158051;0.941818;-0.198380
525;-0.835144;1.651840;0.212067
526;-0.277527;0.897430;-0.510223
527;-0.147110;0.831192;-0.406448
528;-0.067795;0.615555;0.145462
529;-0.296783;1.190491;-0.082260
530;-0.096405;1.069778;-0.348145
531;-0.021973;0.753281;-0.133743
532;-0.290756;0.716415;0.086594
533;-0.322311;0.849930;-0.236404
534;-0.217987;0.910660;-0.131027
535;-0.299057;0.814651;-0.210114
536;-0.232330;0.889297;-0.060394
537;-0.093033;0.912888;-0.087463
538;-0.086243;0.934082;-0.087631
539;-0.028320;1.066910;-0.168777
540;0.068130;1.283630;-0.138199
541;-0.182144;1.327835;-0.082108
542;-0.203079;1.386612;-0.201157
543;-0.088913;1.164230;-0.102386
544;-0.494186;0.895294;-0.049255
545;-0.986984;1.184494;0.086044
546;-0.562027;1.080017;-0.100235
547;-0.372925;0.912201;-0.654556
548;-0.000183;0.912231;-0.060638
549;0.130844;0.911469;-0.244781
550;-0.021072;0.694824;-0.297806
551;-0.197083;0.642426;-0.164352
552;-0.182083;0.679459;-0.048599
553;-0.206436;0.572510;-0.159409
554;-0.227966;0.467026;-0.210449
555;-0.173096;0.724182;-0.482147
556;-0.008133;1.319153;-0.793640
557;0.150223;1.526886;-0.402023
558;0.086441;0.984253;-0.741226
559;-0.188873;0.910522;-0.579453
560;-0.294113;1.388321;-0.076965
561;-0.515549;0.917023;-0.226273
562;-0.562454;0.687668;-0.123184
563;-0.240906;0.665085;0.138046
564;-0.396072;1.245331;-0.017853
565;-0.053238;1.065262;-0.334274
566;-0.013733;0.796524;-0.144974
567;-0.250534;0.758347;-0.037598
568;-0.282959;0.829315;-0.096939
569;-0.107208;0.960587;-0.112030
570;-0.186951;0.842422;-0.162094
571;-0.332932;0.832214;-0.171127
572;-0.214081;0.960648;-0.158371
573;-0.106812;0.916870;-0.070389
574;-0.177124;1.035660;-0.142792
575;0.162430;1.170609;-0.190811
576;0.007767;1.239120;-0.115646
577;-0.115707;1.319397;-0.027710
578;-0.286240;1.433411;-0.105408
579;-0.360825;1.051682;0.017593
580;-0.764114;0.918137;-0.174484
581;-0.834747;1.070541;0.072662
582;-0.563889;0.969162;-0.054001
583;-0.338928;1.132034;-0.366943
584;-0.052292;0.877289;-0.114410
585;-0.082413;0.681961;-0.214249
586;-0.189545;0.650040;-0.270294
587;-0.148468;0.685242;-0.215744
588;-0.044006;0.700943;-0.108109
589;-0.189590;0.453156;-0.206924
590;-0.195145;0.442566;-0.283920
591;-0.094696;0.666122;-0.697342
592;0.175583;1.479996;-0.777863
593;-0.039810;1.518585;-0.495789
594;-0.259750;0.770096;-0.899033
595;-0.262665;0.903824;-0.546005
596;-0.414474;1.400299;0.188446
597;-0.503998;0.761444;-0.431717
598;-0.408432;0.837677;-0.240341
599;-0.022232;0.883408;0.004532
600;-0.147461;1.178894;0.097137
601;-0.310379;1.013809;-0.338776
602;-0.165405;0.814056;-0.160324
603;-0.291367;0.700562;0.046936
604;-0.477432;0.787354;-0.165161
605;-0.119812;0.980392;0.020828
606;-0.091766;0.884506;-0.264114
607;-0.101044;0.851242;-0.077652
608;-0.197433;0.833374;-0.052734
609;-0.324615;1.041183;-0.164978
610;-0.232147;0.995331;-0.107162
611;0.014847;1.091751;-0.122025
612;0.110535;1.227341;-0.099228
613;-0.258636;1.226883;-0.008240
614;-0.245468;1.306122;-0.043900
615;-0.363510;1.237366;0.025375
616;-0.464813;0.912201;-0.110947
617;-0.764664;0.884171;-0.073135
618;-0.784821;0.866333;0.092346
619;-0.486374;1.103638;-0.257141
620;-0.177628;1.081573;-0.284393
621;0.041275;0.863998;-0.192886
622;-0.038651;0.730011;-0.257446
623;-0.128204;0.629852;-0.335922
624;-0.231201;0.585510;-0.401230
625;-0.062836;0.559143;-0.186890
626;0.012650;0.419891;-0.092468
627;-0.223389;0.683395;-0.520966
628;-0.134079;1.485733;-0.480453
629;0.198639;1.484711;-0.440338
630;0.132401;1.197006;-0.949081
631;-0.598068;1.330795;0.088120
632;-0.504929;0.597260;-0.037552
633;-0.312134;0.919800;-0.303833
634;-0.130402;1.090912;-0.071732
635;-0.142151;1.044281;0.117828
636;-0.225494;0.815704;-0.242859
637;-0.092575;0.791000;-0.170715
638;-0.305923;0.864960;-0.025482
639;-0.422333;0.824600;-0.134689
640;-0.172333;0.890305;-0.090073
641;-0.118469;0.991882;-0.208084
642;-0.095169;0.879349;-0.180405
643;-0.086655;0.933609;-0.113632
644;-0.119858;0.979965;-0.171539
645;-0.171951;0.981155;-0.179321
646;0.098022;1.075745;-0.096100
647;0.030579;1.188232;-0.179108
648;-0.331375;1.210144;-0.034088
649;-0.236282;1.282593;-0.077682
650;-0.335510;1.243927;-0.051987
651;-0.381119;0.942291;-0.091949
652;-0.804230;0.812363;0.061539
653;-0.662766;0.955627;0.201828
654;-0.413071;1.158401;-0.371719
655;-0.099960;1.037598;-0.211166
656;0.040756;0.889450;-0.162445
657;-0.024689;0.776764;-0.265457
658;-0.088394;0.670776;-0.231369
659;-0.133026;0.617035;-0.178848
660;-0.104065;0.488312;-0.123093
661;-0.095871;0.491455;-0.214447
662;-0.211334;0.836746;-0.333572
663;-0.132706;1.321701;-0.640137
664;0.093140;1.490723;-0.629700
665;0.123718;0.830688;-0.498230
666;-0.069824;1.003342;-0.151794
667;-0.747894;1.528259;-0.194351
668;-0.422592;1.093994;-0.512115
669;-0.369125;0.582901;-0.014328
670;-0.377975;0.756577;0.418198
671;-0.266373;1.298523;-0.275208
672;0.200439;1.019409;-0.270416
673;-0.207016;0.652130;0.114822
674;-0.559509;0.591751;-0.071884
675;-0.238403;0.998749;-0.112091
676;-0.171432;0.956024;-0.180481
677;-0.297760;0.914108;-0.194107
678;-0.005417;1.053650;-0.114151
679;0.229172;0.934204;-0.081833
680;0.169418;0.968674;-0.312210
681;0.231491;1.259354;-0.176056
682;-0.194565;1.188248;-0.187347
683;-0.159348;1.224335;-0.197144
684;-0.258575;1.124146;0.019516
685;-0.356750;0.999390;-0.059509
686;-0.573868;1.068253;-0.001251
687;-0.868988;1.099014;0.305161
688;-0.553818;1.121384;-0.371429
689;-0.448273;1.050873;-0.349564
690;-0.073883;0.944962;-0.135193
691;0.119690;0.813507;-0.217941
692;0.002060;0.723633;-0.307327
693;-0.158112;0.627274;-0.168854
694;-0.161987;0.400467;-0.105957
695;-0.138733;0.307709;-0.231949
696;-0.084152;0.638672;-0.420517
697;0.142059;1.513596;-0.717758
698;-0.078857;1.561859;-0.563629
699;-0.332397;0.593948;-0.625946
700;-0.583603;1.305450;-0.012894
701;-0.482407;1.224304;-0.496658
702;-0.148697;0.943253;-0.231705
703;-0.062958;0.787262;0.144623
704;-0.182297;0.937988;0.091278
705;-0.165253;1.097443;-0.304474
706;-0.140656;0.848282;-0.180054
707;-0.437515;0.641556;-0.003036
708;-0.551163;0.693680;-0.073349
709;-0.109619;0.918945;0.078354
710;-0.323898;0.881592;-0.242416
711;-0.366989;0.928619;-0.248199
712;-0.137573;0.965485;-0.104294
713;0.003540;1.028214;-0.300278
714;0.371704;1.161591;-0.196030
715;0.159348;1.345062;-0.185440
716;-0.280838;1.287079;0.007355
