index;x;y;z
524;-0.316635;0.586197;0.006729
525;-0.231720;0.407028;0.110443
526;-0.252670;0.373245;0.046387
527;-0.323547;0.357651;-0.005035
528;-0.157150;0.504059;-0.189819
529;0.027908;0.947006;-0.525040
530;0.510468;1.371399;-0.545395
531;0.084106;1.646530;-0.757919
532;-0.093018;0.970825;-0.222473
533;-0.532364;1.029739;-0.146713
534;-0.460922;1.691696;-0.482529
535;-0.125854;0.434677;0.438583
536;-0.195511;0.610168;0.341324
537;-0.431458;1.615402;-0.185944
538;-0.169540;0.710922;0.184418
539;-0.250717;0.679626;0.107697
540;0.032822;0.965897;-0.006409
541;-0.082199;0.938736;0.023911
542;-0.179352;0.899323;-0.003235
543;-0.194794;0.917923;0.023407
544;-0.116867;0.914322;0.008408
545;-0.218430;0.969193;0.076874
546;-0.149673;1.032364;0.050217
547;0.062820;0.935196;0.238815
548;0.003845;0.951797;0.237106
549;-0.107071;1.125381;0.087875
550;0.084152;1.272797;-0.032959
551;-0.043747;1.394867;-0.022095
552;-0.398972;1.429153;-0.016876
553;-0.831131;1.345993;-0.043579
554;-0.396072;1.327667;0.029007
555;-0.096130;1.222519;-0.175735
556;-0.129578;1.014923;-0.100372
557;-0.304230;0.752106;-0.025208
558;-0.266418;0.575104;0.098877
559;-0.237015;0.418884;0.116394
560;-0.390945;0.433395;0.029755
561;-0.306442;0.402557;-0.115204
562;-0.124741;0.658173;-0.211639
563;-0.061615;1.172150;-0.568237
564;0.634094;1.446793;-0.314163
565;0.032669;1.787109;-1.101456
566;-0.003616;0.553391;0.064468
567;-0.891708;0.809708;-0.307556
568;0.054916;2.247528;0.097168
569;-0.384293;0.378159;0.013474
570;-0.304642;0.352783;0.275421
571;-0.403351;1.646133;0.026031
572;-0.009323;0.794617;0.269287
573;-0.363235;0.655045;-0.000458
574;-0.135818;0.944504;0.080734
575;-0.003708;1.010757;0.088867
576;-0.176575;0.878525;0.052444
577;-0.219177;0.788940;0.018478
578;-0.256012;1.018188;0.072052
579;-0.230591;1.007462;-0.001236
580;0.051788;0.991409;0.153152
581;0.011505;0.898285;0.148651
582;-0.053391;1.048401;0.127716
583;0.074768;1.216736;-0.018051
584;0.106201;1.437454;0.050034
585;-0.138992;1.337341;-0.092255
586;-0.744278;1.386185;0.056870
587;-0.638687;1.448120;0.137421
588;-0.203506;1.329819;-0.111481
589;0.060425;1.179626;-0.129959
590;-0.196213;0.872086;-0.092148
591;-0.321426;0.633423;-0.023849
592;-0.240860;0.527100;0.033203
593;-0.216782;0.459549;0.092957
594;-0.319916;0.384262;0.063507
595;-0.240768;0.448425;-0.141281
596;-0.087280;0.759674;-0.300095
597;0.156296;1.129272;-0.668488
598;0.628860;1.397705;-0.282791
599;-0.153915;1.731750;-1.046509
600;-0.193695;0.859543;-0.107803
