index;x;y;z
445;0.743073;1.417358;1.201950
446;-0.607285;0.276535;1.223663
447;-0.703918;0.925278;0.246078
448;0.234039;1.298492;0.017365
449;0.237411;0.854523;0.176361
450;0.248657;0.518402;0.259186
451;0.090347;0.777069;-0.124649
452;0.007019;1.157684;-0.124756
453;0.255524;1.150436;0.024429
454;0.082443;1.559662;-0.114090
455;1.110886;1.344193;-0.142715
456;0.729187;1.519028;-0.696564
457;0.378372;1.321548;-0.203812
458;-0.158447;1.370911;-0.110504
459;-0.757431;2.824722;1.069550
460;-0.513702;1.800262;-0.055313
461;-0.366974;1.115860;0.432648
462;0.231735;0.686295;0.254074
463;0.337448;0.432693;0.213348
464;-0.150085;-0.133759;0.384369
465;-0.583435;-0.391251;0.555649
466;-0.541412;-0.325592;0.767410
467;-0.047577;0.702454;-2.148849
468;0.741165;4.197205;-0.623322
469;0.005386;0.897720;-0.759094
470;-1.545853;1.052216;0.473282
471;0.420532;2.003662;1.193237
472;-0.095001;-0.334061;0.424393
473;-0.446350;1.016281;0.304184
474;0.223053;1.766296;-0.107620
475;0.110809;0.567993;-0.003403
476;0.095688;0.515137;0.310059
477;0.145554;0.688721;0.064377
478;0.024979;1.171005;-0.211807
479;0.238678;1.138138;0.015854
480;-0.075226;1.323990;-0.416336
481;0.328506;1.563019;-0.066788
482;1.277084;1.499573;-0.661743
483;0.752029;1.577698;-0.342026
484;0.317581;1.304810;-0.306610
485;-0.517166;2.662781;1.141647
486;-0.300659;1.798676;0.025528
487;-0.809723;1.475739;0.444916
488;-0.113800;0.647141;0.376831
489;0.391815;0.423630;0.174133
490;0.068069;-0.104401;0.206802
491;-0.394211;-0.342545;0.496033
492;-0.673111;-0.391541;0.740021
493;-0.417755;0.170349;-0.712936
494;0.745834;4.058823;-1.131134
495;0.404922;1.404449;-1.406204
496;-1.362625;0.363373;0.255493
497;-0.003891;2.329102;-0.019547
498;0.515869;0.321518;0.480148
499;-0.658035;0.594528;0.645950
500;-0.327133;1.488770;0.147644
501;0.087448;0.841843;0.049011
502;-0.013931;0.773270;0.079788
503;0.068054;0.658264;0.198334
504;0.108047;0.766953;-0.005829
505;0.171082;1.223145;-0.032288
506;0.094131;0.963104;-0.239014
507;-0.010269;1.843933;-0.267395
508;1.483475;1.432022;-0.090561
509;0.926987;1.803772;-0.489212
510;0.431824;1.284180;-0.038925
511;-0.389404;1.767868;0.169724
512;-0.566528;2.515381;0.849686
513;-0.845993;1.801102;0.080505
514;-0.316055;0.960815;0.339981
515;0.223175;0.548233;0.218781
516;0.254776;0.165817;0.270676
517;-0.291718;-0.317474;0.421539
518;-0.547699;-0.423523;0.549988
519;-0.467255;-0.168411;0.653748
520;0.726364;1.510010;-3.891541
521;1.257278;3.601044;-0.790512
522;-0.783493;0.620544;-0.342972
523;-1.682770;1.540680;-0.315292
524;0.620987;0.938477;2.208633
525;0.091705;0.037720;1.120193
526;-0.263306;1.424377;0.115479
527;0.371979;1.306717;0.011215
528;0.010498;0.586899;-0.087631
529;-0.052994;0.583771;0.159821
530;0.048187;0.754883;0.087769
531;-0.053894;1.158417;-0.128540
532;0.158539;0.970917;0.027618
533;0.039551;1.344666;-0.395248
534;0.415192;1.598801;-0.114349
535;1.293488;1.416153;-0.331406
536;0.504105;1.672501;-0.357819
537;0.221634;1.317184;-0.042679
538;-0.407852;2.322067;0.565002
539;-0.470001;1.921814;0.419327
540;-0.816055;1.648758;0.286346
541;-0.042023;0.820724;0.315857
542;0.279221;0.537750;0.170166
543;0.169678;0.061523;0.292313
544;-0.252075;-0.331268;0.487274
545;-0.617569;-0.474731;0.644272
546;-0.418304;-0.055847;0.469772
547;1.342773;2.753494;-3.796204
548;1.172226;2.673279;-1.229599
549;-0.866348;0.107910;0.018372
550;-1.765076;1.235168;0.103699
551;1.109009;1.761093;1.618301
552;0.233047;0.431274;0.775421
553;-0.638184;1.066101;0.065674
554;0.037399;1.109177;0.103821
555;0.011475;0.875259;0.036453
556;-0.030228;0.685867;0.212280
557;0.040604;0.703506;0.094162
558;0.046021;0.887604;-0.141174
559;0.411835;1.119812;0.002808
560;-0.122192;1.421036;-0.295227
561;0.652100;1.469376;0.066864
562;1.026535;1.576218;-0.588425
563;0.506989;1.699219;-0.495453
564;0.319992;1.167343;-0.087769
565;-0.182236;2.144348;0.832382
566;-0.128647;2.119385;0.336105
567;-0.820999;1.598526;0.371185
568;-0.075012;0.662735;0.322205
569;0.431061;0.266022;0.309860
570;0.085052;-0.156830;0.291550
571;-0.449310;-0.312439;0.432983
572;-0.794662;-0.373123;1.053391
573;-0.418930;0.296844;-0.988663
574;0.497910;4.618851;-0.354965
575;0.337692;1.082611;-1.185883
576;-1.421616;0.336090;0.702255
577;-0.653870;2.665802;-1.060257
578;0.592026;0.158081;1.034073
579;-0.265121;0.431717;0.765991
580;-0.112854;1.738831;0.032166
581;0.089081;0.870117;-0.015884
582;-0.140503;0.620316;0.086700
583;0.044006;0.648529;0.173981
584;0.178467;0.932449;-0.048752
585;0.118149;1.090652;-0.148727
586;0.387787;1.012436;-0.367096
587;-0.190948;1.908005;-0.265427
588;1.404877;1.374863;-0.070404
589;0.719284;1.914673;-0.427383
590;0.392303;1.340469;-0.082794
591;-0.194214;1.790939;0.372131
592;-0.180588;2.361298;0.771637
593;-0.878769;1.855850;0.145782
594;-0.422058;0.843735;0.386124
595;0.317612;0.421753;0.196945
596;0.154984;-0.028336;0.335388
597;-0.192886;-0.518585;0.551361
598;-0.615067;-0.607010;0.320953
599;-0.406631;-0.064392;-0.440475
600;0.691666;3.248322;-1.267761
601;0.546265;2.337875;-1.398575
602;-0.495193;0.389160;0.838455
603;-1.301132;2.716354;-1.570618
604;0.551453;0.035355;1.765045
605;-0.437393;-0.398834;1.155960
606;-0.262375;1.927521;0.169525
607;0.398987;1.309540;-0.098846
608;-0.223587;0.509247;0.179489
609;-0.114365;0.507690;0.092422
610;0.190521;0.858475;-0.068344
611;0.215240;1.113449;0.035400
612;0.020432;1.191299;-0.250931
613;-0.026962;1.713150;-0.177292
614;1.340103;1.316254;-0.244354
615;0.585678;1.587357;-0.479401
616;0.499847;1.170975;0.024567
617;-0.047073;2.087357;0.007706
618;-0.870178;2.506805;1.167282
619;-0.731461;1.868881;-0.147659
620;-0.194595;1.059464;0.356689
621;0.209442;0.654053;0.192810
622;0.203171;0.156982;0.342911
623;-0.143341;-0.296021;0.414627
624;-0.547836;-0.302734;0.497620
625;-0.623291;-0.238617;0.867020
626;0.080978;0.797562;-2.641190
627;0.907059;4.292984;-0.347992
628;0.016602;0.518478;-0.774811
629;-1.247086;0.938461;0.622131
630;0.255524;2.113739;1.251175
