index;x;y;z
495;0.372284;1.173218;-0.148758
496;0.288361;1.175293;-0.414429
497;-0.039261;1.341431;-0.783569
498;-0.740997;1.435547;0.036484
499;-0.883972;1.645126;0.677048
500;0.084351;1.086823;0.046402
501;0.426727;0.882217;-0.218414
502;-0.184784;1.018433;-0.021362
503;-0.221924;0.666916;-0.037186
504;-0.199036;0.445984;0.077835
505;-0.324951;0.316620;0.154724
506;-0.309494;0.365479;0.007141
507;-0.295303;0.488647;-0.117493
508;-0.251480;0.956955;-0.810181
509;0.612839;1.948257;-1.194290
510;0.340256;1.206543;-0.693283
511;0.054047;0.282593;-0.498856
512;0.304626;1.624863;0.893631
513;-0.295761;2.136581;-1.325043
514;-1.324997;0.059662;1.039322
515;-1.121353;0.910690;0.941635
516;-0.333679;2.076431;0.008835
517;0.183380;1.260956;0.228882
518;0.746979;0.827499;-0.317535
519;0.101013;1.006729;0.037048
520;-0.162567;0.697327;0.171417
521;-0.222214;0.592560;-0.026901
522;-0.118774;0.998047;-0.358643
523;0.222244;1.062103;0.054321
524;0.406448;1.154007;-0.049301
525;0.558807;1.205048;0.273712
526;0.311584;1.386780;-0.167679
527;0.193481;1.697601;-0.298462
528;-0.108597;1.256531;-0.679565
529;-0.127838;1.105530;0.130249
530;-0.623459;1.864151;0.409988
531;-0.947311;1.619064;-0.136108
532;-0.394775;0.945984;-0.120728
533;0.316513;0.944336;0.343628
534;0.000000;0.940033;-0.201523
535;-0.246048;0.681458;0.029236
536;-0.312561;0.311661;0.272064
537;-0.271957;0.131943;0.283005
538;-0.248703;0.227783;-0.068985
539;-0.094101;0.719269;-1.081070
540;0.356918;2.018570;-0.991180
541;0.022629;1.116486;-0.829025
542;-0.303818;0.776276;-0.759827
543;-0.056274;1.580276;-0.386032
544;-0.181519;0.634964;0.177094
545;-0.734024;0.169800;0.400238
546;-0.295731;1.107529;0.742294
547;-0.043228;1.543289;-0.251740
548;0.348190;1.095001;-0.175262
549;-0.010117;1.021240;0.347961
550;-0.042953;0.914581;0.122818
551;-0.125977;0.830185;-0.156006
552;-0.089264;1.015152;0.241058
553;-0.049210;0.919724;0.204102
554;-0.104858;0.827988;0.026642
555;-0.232330;1.053192;-0.033493
556;0.047470;1.153412;-0.090347
557;0.333237;1.186661;-0.234879
558;0.587936;1.172165;0.339279
559;0.058014;1.209824;-0.279938
560;-0.057770;1.349655;-0.327484
561;0.272263;1.557632;-0.690796
562;0.388168;1.006668;-0.161057
563;-0.477585;1.860962;0.455170
564;-0.760193;1.667664;0.493958
565;-0.375412;1.094040;-0.070038
566;0.347305;0.896698;-0.073715
567;-0.025726;0.921478;0.096924
568;-0.370163;0.550827;0.087891
569;-0.325394;0.262985;0.265167
570;-0.294556;0.291794;0.307617
571;-0.285919;0.293793;0.065140
572;-0.317200;0.561707;-0.757660
573;0.417343;2.289597;-1.024231
574;0.343872;1.328232;-0.977158
575;-0.396515;0.393112;-0.444809
576;0.090515;1.269302;0.228516
